clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
368826,0,1,3,0,7904,25,0.7162,0,-1,2.5242,closed
368983,0,1,3,0,3714,42,0.7146,0,-1,2.504,open
369183,0,1,3,0,3714,43,0.7153,1,200,2.512,open
369196,0,0,2,3,4223,98,0.8743,11,1136,6.9535,open
369451,0,1,1,0,52,74,0.6121,0,-1,1.5781,closed
369460,0,0,2,3,4223,100,0.8746,12,264,6.9767,open
369618,0,1,3,0,3714,44,0.7159,2,435,2.52,closed
369624,0,1,1,2,5242,125,0.7433,0,-1,2.8958,open
369632,0,0,2,3,4223,101,0.875,13,172,7.0,open
369785,0,1,3,0,7904,27,0.7143,0,-1,2.5,open
369858,0,1,3,0,7904,28,0.7149,1,73,2.5079,closed
369991,0,1,3,0,3714,45,0.7133,0,-1,2.4882,open
370201,0,0,2,3,4223,99,0.8754,14,569,7.0233,open
370335,0,1,3,0,3714,46,0.714,1,344,2.4961,open
370501,0,1,1,1,6812,86,0.3913,0,-1,0.6429,open
370700,0,0,0,3,7399,61,0.7792,0,-1,3.5283,closed
370779,0,0,2,3,4223,102,0.8757,15,578,7.0465,closed
370909,0,1,3,0,3714,47,0.7146,2,574,2.5039,open
370921,0,1,1,0,2499,103,0.6103,0,-1,1.5659,open
370959,0,1,1,0,2499,104,0.6114,1,38,1.5736,closed
371041,0,1,1,3,2211,91,0.6273,0,-1,1.6833,open
371116,0,1,1,0,52,88,0.6096,0,-1,1.5615,closed
371315,0,1,1,0,2499,105,0.6078,0,-1,1.5496,open
371472,0,1,3,0,3714,48,0.7152,3,563,2.5118,open
371478,0,0,2,1,1821,46,0.8,0,-1,4.0,open
371595,0,1,0,1,2807,106,0.8208,0,-1,4.5814,open
371684,0,1,1,3,2211,67,0.6296,1,643,1.7,closed
371691,0,1,1,0,2499,106,0.609,1,376,1.5573,open
371749,0,1,1,0,2499,107,0.6101,2,58,1.5649,open
371871,0,1,3,0,3714,49,0.7159,4,399,2.5197,open
372057,0,0,1,1,5086,93,0.7287,0,-1,2.6857,open
372069,0,1,1,0,2499,108,0.6113,3,320,1.5725,open
372351,0,1,3,0,3714,50,0.7165,5,480,2.5276,open
372394,0,1,1,0,2499,109,0.6124,4,325,1.5802,open
372528,0,0,2,1,1821,40,0.8012,1,1050,4.0312,open
372617,0,1,0,1,2807,105,0.8216,1,1022,4.6047,open
372627,0,0,2,1,1821,41,0.8025,2,99,4.0625,open
372694,0,0,2,2,4198,74,0.7259,0,-1,2.6486,open
372759,0,1,1,0,2499,110,0.6136,5,365,1.5878,open
372883,0,1,3,0,3714,51,0.7171,6,532,2.5354,closed
372889,0,1,3,2,1899,2,0.3729,0,-1,0.5946,closed
373054,0,1,3,0,2332,77,0.7156,0,-1,2.5156,closed
373066,0,1,1,0,2499,111,0.6147,6,307,1.5954,open
373233,0,1,3,0,3714,52,0.714,0,-1,2.4961,open
373250,0,1,1,0,2499,112,0.6158,7,184,1.6031,open
373320,0,1,1,0,2499,113,0.617,8,70,1.6107,open
373403,0,0,0,0,2183,10,0.8224,0,-1,4.6296,closed
